CLOSED
Version	2.0
Language	English
Run	1
RunSerial	325
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-
Operator	SS
File	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
Sample	NaBiO3-400C-N2
Size	38.1510	mg
ProcName	Ramp
Method	Ramp
Comment	
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.864000
InstCalDate	Weight: 2025-08-26  Time: 18:46:09 TempRange 200.07 to 1286.75 °C
InstCalFile	Weight: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001 \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_with.001
InstCalDate	Heat Flow: 2025-07-09  Time: 09:34:05 TempRange 200.09 to 1491.38 °C
InstCalFile	Heat Flow: \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_empty.001 \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_sapphire.001
InstCalDate	DTA Baseline: 2025-08-26  Time: 18:45:26 TempRange 174.31 to 1286.83 °C
InstCalFile	DTA Baseline: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001
TempCal	4	pts	218.72	220.80,422.27	419.53,1075.00	1084.62,1407.89	1414.00
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	7
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Date	2025-09-11
Time	11:44:07
OrgMethod	1: Ramp 20.00 °C/min to 400.00 °C
OrgFile	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
StartOfData
1.020833	37.37582	38.06187	10.32346	-1.160908	-8.287225	99.99928
1.029167	37.51170	38.06086	10.37026	-1.155114	-8.249848	100.0013
1.037500	37.63781	38.05984	10.41708	-1.149317	-8.212442	100.0054
1.045834	37.78284	38.05886	10.46426	-1.143476	-8.174726	99.96028
1.054167	37.91402	38.05781	10.51197	-1.137572	-8.136581	100.0426
1.062500	38.05023	38.05675	10.56003	-1.131628	-8.098144	100.0160
1.070833	38.18776	38.05574	10.60767	-1.125725	-8.059985	99.96724
1.079166	38.32283	38.05470	10.65550	-1.119799	-8.021662	100.0122
1.087500	38.46039	38.05356	10.70349	-1.113856	-7.983194	99.97511
1.095833	38.59464	38.05244	10.75166	-1.107894	-7.944576	100.0258
1.104166	38.74421	38.05138	10.80032	-1.101877	-7.905563	99.97422
1.112500	38.88378	38.05033	10.84906	-1.095848	-7.866458	100.0284
1.120833	39.02918	38.04928	10.89800	-1.089792	-7.827166	99.97162
1.129167	39.17609	38.04818	10.94668	-1.083767	-7.788050	100.0256
1.137500	39.31660	38.04713	10.99551	-1.077725	-7.748803	99.99547
1.145834	39.46630	38.04610	11.04426	-1.071688	-7.709576	99.98922
1.154167	39.61175	38.04505	11.09354	-1.065598	-7.669952	100.0276
1.162500	39.76833	38.04400	11.14301	-1.059480	-7.630128	100.0048
1.170834	39.91680	38.04307	11.19243	-1.053364	-7.590310	100.0002
1.179167	40.06891	38.04208	11.24180	-1.047250	-7.550495	99.98536
1.187500	40.21938	38.04100	11.29103	-1.041149	-7.510755	99.98226
1.195833	40.37215	38.03990	11.34030	-1.035044	-7.470961	100.0287
1.204166	40.52539	38.03882	11.38959	-1.028939	-7.431132	99.98359
1.212500	40.68014	38.03775	11.43916	-1.022804	-7.391072	99.97688
1.220833	40.83200	38.03660	11.48882	-1.016660	-7.350925	100.0259
1.229166	40.98962	38.03547	11.53846	-1.010518	-7.310764	99.96890
1.237500	41.15469	38.03432	11.58812	-1.004372	-7.270556	100.0256
1.245833	41.30852	38.03317	11.63750	-0.9982559	-7.230532	99.97957
1.254167	41.47436	38.03204	11.68689	-0.9921380	-7.190476	100.0206
1.262500	41.63556	38.03087	11.73631	-0.9860153	-7.150366	100.0073
1.270834	41.80036	38.02972	11.78539	-0.9799255	-7.110468	99.98559
1.279167	41.96367	38.02852	11.83439	-0.9738422	-7.070599	100.0075
1.287500	42.12352	38.02738	11.88325	-0.9677738	-7.030808	100.0016
1.295834	42.28816	38.02618	11.93269	-0.9616543	-6.990576	99.99866
1.304167	42.45006	38.02506	11.98136	-0.9556166	-6.950874	99.99728
1.312500	42.62258	38.02389	12.03012	-0.9495736	-6.911078	100.0092
1.320833	42.79234	38.02267	12.07841	-0.9435821	-6.871584	99.99364
1.329166	42.95842	38.02146	12.12682	-0.9375881	-6.831995	99.99848
1.337500	43.13190	38.02019	12.17530	-0.9315931	-6.792331	100.0066
1.345833	43.30187	38.01900	12.22338	-0.9256454	-6.752937	99.99749
1.354166	43.47188	38.01780	12.27161	-0.9196882	-6.713403	100.0012
1.362500	43.64536	38.01656	12.31943	-0.9137805	-6.674156	99.99476
1.370833	43.81766	38.01528	12.36745	-0.9078568	-6.634731	99.99719
1.379167	43.98688	38.01404	12.41456	-0.9020265	-6.595944	100.0038
1.387500	44.16278	38.01276	12.46194	-0.8961672	-6.556929	99.98947
1.395834	44.33537	38.01144	12.50909	-0.8903380	-6.518084	100.0116
1.404167	44.50948	38.01018	12.55620	-0.8845147	-6.479247	100.0084
1.412500	44.68750	38.00889	12.60284	-0.8787410	-6.440740	99.99765
1.420834	44.86056	38.00762	12.64899	-0.8730178	-6.402566	99.99328
1.429167	45.04055	38.00630	12.69518	-0.8672944	-6.364352	99.98384
1.437500	45.21526	38.00500	12.74089	-0.8616206	-6.326468	100.0261
1.445833	45.39234	38.00374	12.78666	-0.8559451	-6.288528	99.98351
1.454166	45.57417	38.00243	12.83228	-0.8502872	-6.250683	100.0394
1.462500	45.75072	38.00109	12.87769	-0.8446522	-6.212974	99.98920
1.470833	45.93530	37.99973	12.92259	-0.8390680	-6.175606	99.99034
1.479166	46.11828	37.99840	12.96708	-0.8335234	-6.138511	100.0076
1.487500	46.29392	37.99706	13.01152	-0.8279891	-6.101440	99.98292
1.495833	46.47590	37.99570	13.05605	-0.8224500	-6.064296	99.99676
1.504167	46.65886	37.99433	13.10052	-0.8169186	-6.027176	99.99191
1.512500	46.84460	37.99295	13.14424	-0.8114638	-5.990584	100.0064
1.520834	47.02331	37.99150	13.18778	-0.8060290	-5.954106	99.99621
1.529167	47.20394	37.99006	13.23109	-0.8006239	-5.917794	99.99188
1.537500	47.39063	37.98862	13.27409	-0.7952502	-5.881686	100.0183
1.545834	47.57612	37.98720	13.31658	-0.7899316	-5.845943	99.97788
1.554167	47.75619	37.98580	13.35889	-0.7846338	-5.810313	100.0112
1.562500	47.94607	37.98436	13.40119	-0.7793445	-5.774700	100.0043
1.570833	48.13455	37.98290	13.44293	-0.7741092	-5.739458	100.0174
1.579166	48.31978	37.98145	13.48439	-0.7689028	-5.704400	100.0098
1.587500	48.50421	37.98000	13.52548	-0.7637389	-5.669609	99.99499
1.595833	48.69026	37.97849	13.56621	-0.7586148	-5.635071	99.97982
1.604166	48.88241	37.97700	13.60666	-0.7535202	-5.600720	100.0007
1.612500	49.07394	37.97551	13.64646	-0.7484898	-5.566819	100.0226
1.620833	49.25996	37.97401	13.68588	-0.7435000	-5.533180	99.97675
1.629167	49.45094	37.97250	13.72549	-0.7384940	-5.499386	100.0059
1.637500	49.64270	37.97098	13.76475	-0.7335250	-5.465830	100.0162
1.645834	49.83064	37.96944	13.80324	-0.7286340	-5.432822	100.0045
1.654167	50.02260	37.96790	13.84162	-0.7237594	-5.399890	100.0081
1.662500	50.20900	37.96634	13.87912	-0.7189751	-5.367592	99.99359
1.670834	50.40090	37.96478	13.91619	-0.7142374	-5.335600	99.99316
1.679166	50.59084	37.96323	13.95318	-0.7095084	-5.303645	99.98110
1.687500	50.78144	37.96166	13.98975	-0.7048279	-5.272002	100.0047
1.695834	50.97104	37.96006	14.02610	-0.7001739	-5.240520	100.0188
