4.00977706E+002	2.19906055E+003
4.02906173E+002	2.17917505E+003
4.04834639E+002	2.16265527E+003
4.06763106E+002	2.18983643E+003
4.08691573E+002	2.22903711E+003
4.10620040E+002	2.25061133E+003
4.12548507E+002	2.25629053E+003
4.14476973E+002	2.27441333E+003
4.16405440E+002	2.26162622E+003
4.18333907E+002	2.27107080E+003
4.20262374E+002	2.28277588E+003
4.22190841E+002	2.29219507E+003
4.24119307E+002	2.30675488E+003
4.26047774E+002	2.32716187E+003
4.27976241E+002	2.31692017E+003
4.29904708E+002	2.31901953E+003
4.31833175E+002	2.34854688E+003
4.33761641E+002	2.37493311E+003
4.35690108E+002	2.33732642E+003
4.37618575E+002	2.36653467E+003
4.39547042E+002	2.38268457E+003
4.41475509E+002	2.40848706E+003
4.43403975E+002	2.43421753E+003
4.45332442E+002	2.43484570E+003
4.47260909E+002	2.44145874E+003
4.49189376E+002	2.43244751E+003
4.51117843E+002	2.44630811E+003
4.53046309E+002	2.46070166E+003
4.54974776E+002	2.46710156E+003
4.56903243E+002	2.50333789E+003
4.58831710E+002	2.54538037E+003
4.60760177E+002	2.55748877E+003
4.62688643E+002	2.56551855E+003
4.64617110E+002	2.58659375E+003
4.66545577E+002	2.61632739E+003
4.68474044E+002	2.62470166E+003
4.70402510E+002	2.64326538E+003
4.72330977E+002	2.64492627E+003
4.74259444E+002	2.64837256E+003
4.76187911E+002	2.66130176E+003
4.78116378E+002	2.66529858E+003
4.80044844E+002	2.70297998E+003
4.81973311E+002	2.69579541E+003
4.83901778E+002	2.67338281E+003
4.85830245E+002	2.67128662E+003
4.87758712E+002	2.70166431E+003
4.89687178E+002	2.72995166E+003
4.91615645E+002	2.72746387E+003
4.93544112E+002	2.71103906E+003
4.95472579E+002	2.70025854E+003
4.97401046E+002	2.69679565E+003
4.99329512E+002	2.68577466E+003
5.01257979E+002	2.66187549E+003
5.03186446E+002	2.65335229E+003
5.05114913E+002	2.65569800E+003
5.07043380E+002	2.64248999E+003
5.08971846E+002	2.60161108E+003
5.10900313E+002	2.55793970E+003
5.12828780E+002	2.54972656E+003
5.14757247E+002	2.52347681E+003
5.16685714E+002	2.49913037E+003
5.18614180E+002	2.46284961E+003
5.20542647E+002	2.40261768E+003
5.22471114E+002	2.37471240E+003
5.24399581E+002	2.33498389E+003
5.26328048E+002	2.32520068E+003
5.28256514E+002	2.30576465E+003
5.30184981E+002	2.25647144E+003
5.32113448E+002	2.19609106E+003
5.34041915E+002	2.15178320E+003
5.35970382E+002	2.11384961E+003
5.37898848E+002	2.08317163E+003
5.39827315E+002	2.05936011E+003
5.41755782E+002	2.03516541E+003
5.43684249E+002	1.99977173E+003
5.45612716E+002	1.96959912E+003
5.47541182E+002	1.95116455E+003
5.49469649E+002	1.93214038E+003
5.51398116E+002	1.91739771E+003
5.53326583E+002	1.91182861E+003
5.55255050E+002	1.90401465E+003
5.57183516E+002	1.87393140E+003
5.59111983E+002	1.85067725E+003
5.61040450E+002	1.84260291E+003
5.62968917E+002	1.84261865E+003
5.64897384E+002	1.83387256E+003
5.66825850E+002	1.80038794E+003
5.68754317E+002	1.79406982E+003
5.70682784E+002	1.79691150E+003
5.72611251E+002	1.78506543E+003
5.74539718E+002	1.76154224E+003
5.76468184E+002	1.73994690E+003
5.78396651E+002	1.70372827E+003
5.80325118E+002	1.67985962E+003
5.82253585E+002	1.65503577E+003
5.84182052E+002	1.62279895E+003
5.86110518E+002	1.58461121E+003
5.88038985E+002	1.55145837E+003
5.89967452E+002	1.54548242E+003
5.91895919E+002	1.50545886E+003
5.93824385E+002	1.49238904E+003
5.95752852E+002	1.47868799E+003
5.97681319E+002	1.45513843E+003
5.99609786E+002	1.44409729E+003
6.01538253E+002	1.43330676E+003
6.03466719E+002	1.42449634E+003
6.05395186E+002	1.41808459E+003
6.07323653E+002	1.40911768E+003
6.09252120E+002	1.39519104E+003
6.11180587E+002	1.37969885E+003
6.13109053E+002	1.37109778E+003
6.15037520E+002	1.38483740E+003
6.16965987E+002	1.40454541E+003
6.18894454E+002	1.40056628E+003
6.20822921E+002	1.37838525E+003
6.22751387E+002	1.36979224E+003
6.24679854E+002	1.35375769E+003
6.26608321E+002	1.36613770E+003
6.28536788E+002	1.37511682E+003
6.30465255E+002	1.36404639E+003
6.32393721E+002	1.34281567E+003
6.34322188E+002	1.32998413E+003
6.36250655E+002	1.29859497E+003
6.38179122E+002	1.28991699E+003
6.40107589E+002	1.28038965E+003
6.42036055E+002	1.26244238E+003
6.43964522E+002	1.24364404E+003
6.45892989E+002	1.23546973E+003
6.47821456E+002	1.23073157E+003
6.49749923E+002	1.23131592E+003
6.51678389E+002	1.21167151E+003
6.53606856E+002	1.19328918E+003
6.55535323E+002	1.18883044E+003
6.57463790E+002	1.18707715E+003
6.59392257E+002	1.16065918E+003
6.61320723E+002	1.14118262E+003
6.63249190E+002	1.14708386E+003
6.65177657E+002	1.14491406E+003
6.67106124E+002	1.13157544E+003
6.69034591E+002	1.12449573E+003
6.70963057E+002	1.12305627E+003
6.72891524E+002	1.10778687E+003
6.74819991E+002	1.09721631E+003
6.76748458E+002	1.09939612E+003
6.78676925E+002	1.10468909E+003
6.80605391E+002	1.10053955E+003
6.82533858E+002	1.08762695E+003
6.84462325E+002	1.08226831E+003
6.86390792E+002	1.07879980E+003
6.88319259E+002	1.07115625E+003
6.90247725E+002	1.06085803E+003
6.92176192E+002	1.05055933E+003
6.94104659E+002	1.04190344E+003
6.96033126E+002	1.04667395E+003
6.97961593E+002	1.02926221E+003
6.99890059E+002	1.02484351E+003
7.01818526E+002	1.02893970E+003
7.03746993E+002	1.02419849E+003
7.05675460E+002	1.00898145E+003
7.07603927E+002	1.02473413E+003
7.09532393E+002	1.01929919E+003
7.11460860E+002	1.00373450E+003
7.13389327E+002	9.91004639E+002
7.15317794E+002	9.82489197E+002
7.17246260E+002	9.75140869E+002
7.19174727E+002	9.72437317E+002
7.21103194E+002	9.59767944E+002
7.23031661E+002	9.48514099E+002
7.24960128E+002	9.43465637E+002
7.26888594E+002	9.42832947E+002
7.28817061E+002	9.40540222E+002
7.30745528E+002	9.31642700E+002
7.32673995E+002	9.22974304E+002
7.34602462E+002	9.40920044E+002
7.36530928E+002	9.10245667E+002
7.38459395E+002	8.96918335E+002
7.40387862E+002	9.17621521E+002
7.42316329E+002	9.22116028E+002
7.44244796E+002	8.90765381E+002
7.46173262E+002	8.80085571E+002
